,bmy,unh,Ratio,Spread
80,66.43499755859375,487.55999755859375,7.3389029197838065,-30.79674396122789
81,66.5,486.7200012207031,7.31909776271734,-29.5030037899719
82,67.06999969482422,488.4200134277344,7.282242666618435,-27.22418318778233
83,66.8949966430664,482.7099914550781,7.215935655557141,-22.73575464819362
84,66.93499755859375,483.44000244140625,7.2225296193999435,-23.1865427567829
85,66.96009826660156,482.55999755859375,7.206679948964257,-22.131324586203732
86,66.94999694824219,479.07000732421875,7.155638971792321,-18.711845717483186
87,66.91999816894531,479.17999267578125,7.1604902239544295,-19.03123491327017
88,66.87999725341797,478.1300048828125,7.149073333108984,-18.260469998040207
89,66.22000122070312,474.5,7.165508777605573,-19.23750945712203
90,65.95279693603516,471.54998779296875,7.149810314342017,-18.15269329186964
91,66.43000030517578,472.79998779296875,7.117266078894348,-16.071617084200852
92,66.63500213623047,473.2200012207031,7.101673085463986,-15.060633234643205
93,66.57499694824219,471.7300109863281,7.0856933174637335,-13.989503945035665
94,66.6500015258789,473.1499938964844,7.099024502089012,-14.885923988312186
95,66.80000305175781,474.25,7.099550573860645,-14.938857614386905
96,67.87999725341797,478.8500061035156,7.054361011769252,-12.000059044228351
97,67.71499633789062,478.0799865722656,7.060178873623464,-12.381813912531584
98,67.625,478.8800048828125,7.081404878119224,-13.810043755751906
99,67.54000091552734,478.0450134277344,7.0779539080200475,-13.568380944749379
100,67.625,477.2300109863281,7.057005707746072,-12.16004985926753
101,67.69499969482422,477.79998779296875,7.0581282213891505,-12.241399943944884
102,67.7699966430664,478.2300109863281,7.056662751587375,-12.147913526743025
103,67.94000244140625,473.7300109863281,6.972770002398644,-6.461202982273391
104,67.99500274658203,475.1499938964844,6.9880134525087465,-7.497261092578582
105,67.73999786376953,474.04998779296875,6.998080938034875,-8.177294177608132
106,67.625,474.7250061035156,7.019963121678605,-9.65504497645503
107,67.84500122070312,479.20001220703125,7.063158723340133,-12.594351880566421
108,67.69000244140625,480.8399963378906,7.103560038339706,-15.316291377464665
109,67.5999984741211,480.05999755859375,7.101479414121174,-15.164557387159732
110,66.96499633789062,470.739990234375,7.0296425890792955,-10.277126705527166
111,67.17500305175781,473.8599853515625,7.054111854471478,-11.9311884005063
112,67.26000213623047,475.2950134277344,7.066532832768237,-12.772887832602578
113,67.48500061035156,475.2250061035156,7.041935271622722,-11.132298420381687
114,67.38500213623047,472.8800048828125,7.017585366055247,-9.485327765866373
115,67.26000213623047,470.5899963378906,6.99658015747224,-8.067870742758828
116,67.4000015258789,470.4200134277344,6.979525263765935,-6.920634388675977
117,67.80999755859375,473.7900085449219,6.987022940614708,-7.428688207597928
118,67.597900390625,471.7349853515625,6.978544934466432,-6.854190667707768
119,67.30999755859375,469.05999755859375,6.96865271983221,-6.188883308527294
120,67.36000061035156,468.82000732421875,6.959916910276464,-5.599851162899141
121,67.57499694824219,472.239990234375,6.988383448926804,-7.5190710185675576
122,67.38999938964844,469.1400146484375,6.961567278489998,-5.710454642893409
123,67.55999755859375,467.94000244140625,6.926288030658513,-3.323785147711077
124,67.66000366210938,466.7650146484375,6.898684442576124,-1.4507135322360218
125,67.3499984741211,462.3900146484375,6.865479214912063,0.760322479367745
126,67.45500183105469,464.19000244140625,6.881476389312084,-0.3066986024967937
127,67.45999908447266,461.7099914550781,6.844203938943581,2.2081952724292373
128,67.29000091552734,459.1199951171875,6.8230047387507815,3.6115343221687803
129,67.51499938964844,463.0299987792969,6.858179707697513,1.2721127480616028
130,67.44999694824219,462.45001220703125,6.85619026138567,1.3983554869618056
131,67.75,462.42999267578125,6.8255349472440034,3.512519973093675
132,67.77999877929688,464.4100036621094,6.851726350339822,1.7419128309900893
133,68.21299743652344,466.0,6.831542631353253,3.174425591552393
134,68.07499694824219,462.82000732421875,6.798678341125795,5.391117978846183
135,67.9800033569336,461.7099914550781,6.791850083190474,5.838039426715398
136,68.05000305175781,461.7300109863281,6.78515782923835,6.306646617428727
137,67.94999694824219,459.6400146484375,6.764386097008177,7.698559132813046
138,66.69000244140625,449.94500732421875,6.746813478070267,8.598285461692228
139,66.5250015258789,452.510009765625,6.802104462779966,4.881508620732803
140,66.54000091552734,448.69000244140625,6.743161951726136,8.806217867063765
141,66.46499633789062,447.3599853515625,6.730760701126072,9.612672090027843
142,66.5,449.2799987792969,6.756090207207472,7.936998651434352
143,66.7750015258789,450.0079040527344,6.73916725974663,9.128717377252144
144,67.12000274658203,455.7950134277344,6.790747836358587,5.7498587234707665
145,68.60310363769531,468.0899963378906,6.8231606373080975,3.8075313296757267
146,68.93000030517578,470.2850036621094,6.822646185695676,3.894397482945977
147,68.95099639892578,473.39599609375,6.865687529080076,0.9299664397350975
148,69.08499908447266,474.69000244140625,6.871100944229385,0.5713540696879713
149,69.05500030517578,474.04998779296875,6.864817691665957,1.001964873900989
150,68.88500213623047,474.3599853515625,6.886259282005162,-0.4946899728438998
151,68.80000305175781,475.75,6.914970623505587,-2.478033265356941
152,67.94499969482422,469.4849853515625,6.9097797845354325,-2.1812944589098597
153,68.3949966430664,470.3800048828125,6.877403727901164,0.06485018584447833
154,68.41999816894531,469.760009765625,6.865829031530743,0.8593662586585546
155,68.31999969482422,469.1449890136719,6.866876333566689,0.7763564444238691
156,68.2699966430664,468.8299865722656,6.867291777139418,0.7423169745769664
157,68.51000213623047,471.7049865722656,6.8851988303006,-0.45734575899012864
158,68.6500015258789,475.7900085449219,6.930662752652145,-3.565114287719722
159,68.56999969482422,473.25,6.901706316264162,-1.5835514982754821
160,68.48500061035156,472.19000244140625,6.894794454744217,-1.11688258375733
161,68.43499755859375,470.7799987792969,6.8792286925445865,-0.055920832901050765
162,68.36000061035156,470.3500061035156,6.880485691983623,-0.149437767681035
163,68.66000366210938,474.8599853515625,6.916107777803952,-2.5652720608460404
164,68.69499969482422,475.17498779296875,6.91716995274651,-2.635987769429902
165,68.62000274658203,476.25,6.940396108097242,-4.234509587022386
