,cmcsa,tmus,Ratio,Spread
91,39.14542007446289,123.13999938964844,3.145706423776014,6.587342777608474
92,39.82475662231445,126.4000015258789,3.173905184772804,5.637671072077912
93,39.745994567871094,126.25,3.1764207028311455,5.5198136527250385
94,40.97666931152344,132.3699951171875,3.230374682501647,3.5851745561223156
95,39.75584030151367,129.55999755859375,3.258892192341885,2.243300083943031
96,39.3817138671875,126.80000305175781,3.219768532151326,3.7309418977189823
97,39.14542007446289,121.7300033569336,3.1096869857413028,7.997338810323318
98,39.67707443237305,123.0,3.1000269490545573,8.535425724042756
99,39.224185943603516,123.27999877929688,3.1429587590816723,6.7152153064540885
100,40.75022506713867,124.02999877929688,3.043664141116995,11.155065074867043
101,40.838836669921875,126.33000183105469,3.093379051223017,9.156417931415024
102,41.222808837890625,126.55000305175781,3.069902479217702,10.242253393583628
103,42.17781066894531,128.6199951171875,3.0494706357977908,11.420091580534052
104,41.478790283203125,125.23999786376953,3.0193744081896616,12.422816370153061
105,41.370487213134766,125.87999725341797,3.042748725798235,11.414493092575317
106,41.36064147949219,126.04000091552734,3.04734154033906,11.2210054406542
107,42.217193603515625,129.88999938964844,3.0767085232977656,10.28402326732014
108,42.40425491333008,129.22000122070312,3.047335732813027,11.590191296164324
109,43.02452087402344,131.44000244140625,3.0550021190535723,11.47962954055281
110,43.447872161865234,132.74000549316406,3.0551554975728292,11.619386157651508
111,43.47740936279297,134.11000061035156,3.0845904246797193,10.349843009899264
112,43.59555435180664,133.2899932861328,3.0574216859478733,11.571645238596847
113,43.2509651184082,134.55999755859375,3.111144391580829,9.129740242511208
114,43.12297439575195,135.8000030517578,3.149133494491407,7.45445585505657
115,42.266422271728516,136.61000061035156,3.232116495029869,3.7314419956757847
116,41.626468658447266,137.1699981689453,3.295259064477702,0.9950499656291258
117,41.9710578918457,138.58999633789062,3.3020372442129085,0.7469525203085441
118,42.17781066894531,135.2100067138672,3.2057142030233363,4.8300799838543655
119,41.52801513671875,133.02000427246094,3.20313898544228,4.810216937258208
120,40.986515045166016,130.50999450683594,3.1842178912507566,5.47865915628562
121,39.57862091064453,124.62000274658203,3.148669657488392,6.580596052605405
122,39.224185943603516,124.9000015258789,3.184259877450611,5.095212559872057
123,39.509700775146484,126.5199966430664,3.2022514511842015,4.446214227438749
124,37.32401657104492,124.27999877929688,3.32975950063505,-0.7470001282810825
125,38.11165237426758,127.58999633789062,3.3477949233195017,-1.3783563415078488
126,37.88520812988281,131.6699981689453,3.4754988732683674,-6.228463991708433
127,38.2987174987793,133.1699981689453,3.477139885250462,-6.322175339401421
128,38.505470275878906,135.94000244140625,3.5304075360576377,-8.389041772339976
129,38.95835876464844,137.0800018310547,3.5186287661441145,-7.988829523696647
130,39.21434020996094,136.5399932861328,3.481889343415497,-6.57826319019362
131,38.52516174316406,133.02999877929688,3.4530678849882266,-5.412070130607115
132,38.72207260131836,134.3699951171875,3.4701137126790225,-6.082399645524883
133,38.633460998535156,134.5399932861328,3.4824732190376135,-6.553753722775961
134,39.66722869873047,136.80999755859375,3.4489426674511368,-5.308055824362763
135,39.478904724121094,137.55999755859375,3.484392450091109,-6.698519834059264
136,39.478904724121094,137.0,3.4702077212465015,-6.138522275465514
137,39.58793258666992,136.3300018310547,3.4437262297693167,-5.097735298767485
138,39.607757568359375,135.72000122070312,3.42660149306516,-4.4203126446144365
139,38.8247184753418,134.72999572753906,3.470211788222193,-6.093315715831987
140,39.39960861206055,134.44000244140625,3.4122166990322094,-3.8481999188155767
141,39.528465270996094,134.9199981689453,3.413236442244129,-3.889971821538192
142,39.231109619140625,135.66000366210938,3.4579700900410337,-5.641243105413689
143,40.53947448730469,137.3699951171875,3.3885489847730064,-2.9016650813614246
144,40.182647705078125,134.47000122070312,3.346469406586897,-1.2151901337308102
145,40.945858001708984,137.52000427246094,3.3585815753750032,-1.669619638170711
146,41.45136260986328,137.4499969482422,3.3159343455584303,0.1195395302574882
147,41.897396087646484,133.19000244140625,3.1789565672000686,5.896432723160605
148,42.224483489990234,132.47999572753906,3.1375160754528792,7.71881883354816
149,42.09563446044922,134.55999755859375,3.19653092971004,5.200619124201485
150,42.34342956542969,133.91000366210938,3.1624742028793316,6.693330188524659
151,42.98769760131836,140.91000366210938,3.2779146482548045,1.884397419557975
152,39.06260681152344,141.6999969482422,3.6275100029023357,-12.254291330703733
153,37.189266204833984,143.05999755859375,3.846808828403243,-19.985266422537432
154,37.179351806640625,143.7899932861328,3.8674690735315727,-20.74897965860836
155,37.34785461425781,142.35000610351562,3.811464074007948,-18.73593753683394
156,38.140804290771484,143.6999969482422,3.7676184238991444,-17.38921528190924
157,38.58683776855469,143.7899932861328,3.7264000265735855,-15.962312933732687
158,37.932655334472656,144.55999755859375,3.8109643599671674,-18.95710194575882
159,38.24983596801758,144.5800018310547,3.779885538645044,-17.89841838370678
160,37.82362365722656,145.5800018310547,3.8489173631368936,-20.34790799923469
161,38.616573333740234,144.83999633789062,3.7507210980664722,-16.91118940641935
162,39.052696228027344,143.61000061035156,3.677338941511688,-14.197999528082743
163,39.647403717041016,146.4600067138672,3.694062989827417,-15.025487023437716
164,40.212379455566406,146.69000244140625,3.6478816828905822,-13.334077748625003
165,40.00423049926758,146.6300048828125,3.665362464239803,-13.981966243529268
166,38.91392517089844,145.5500030517578,3.740306391928989,-16.60994330283732
167,38.269657135009766,146.86000061035156,3.8375050001689566,-20.111008092464385
168,38.33904266357422,146.3699951171875,3.817779082320516,-19.385031932626173
169,37.28838348388672,144.5800018310547,3.877346999864756,-21.1681864225153
170,36.91173553466797,143.86000061035156,3.897405487077042,-21.729113221205193
171,36.78287887573242,145.3300018310547,3.9510230377029147,-23.637338266724765
172,37.268558502197266,147.07000732421875,3.9462220497620764,-23.725613959480864
173,36.47561264038086,143.02000427246094,3.9209760692032503,-22.372311034112098
174,35.97010803222656,144.88999938964844,4.028066839828162,-25.96145799550906
175,35.40513229370117,145.52000427246094,4.110138695862181,-28.512867880673323
176,35.87098693847656,143.9600067138672,4.0132714207383655,-25.36856256547311
177,36.57473373413086,143.9199981689453,3.9349568260736745,-22.935207684851175
178,35.44477844238281,141.97999572753906,4.005667462651356,-24.838028221410664
179,34.433773040771484,141.91000366210938,4.121244671447422,-28.206326871137673
180,34.671653747558594,145.5,4.196511682406998,-30.987323549721363
181,34.06703186035156,145.3699951171875,4.267175247702584,-32.913554783601406
182,35.11769104003906,145.6999969482422,4.148905939804638,-29.670408838634156
183,35.375396728515625,145.14999389648438,4.103134023073187,-28.243984083767895
184,33.16505432128906,137.74000549316406,4.153166889425145,-28.35106706698195
185,34.16615295410156,141.92999267578125,4.154111025214002,-29.136455096449847
186,33.700294494628906,141.02000427246094,4.184533292281362,-29.810787422998214
187,34.2157096862793,139.9499969482422,4.090226338469401,-26.987923719300365
188,34.1562385559082,140.7100067138672,4.119599015083227,-27.95018664306765
189,33.54170608520508,139.63999938964844,4.1631752134171345,-28.97011997081108
190,32.4117546081543,136.77000427246094,4.219765511801441,-29.94293485832709
191,32.183780670166016,135.0500030517578,4.196213130949763,-28.998241734923493
192,31.55933380126953,132.3300018310547,4.193054348496148,-28.401898674714413
193,30.617708206176758,132.32000732421875,4.321682290300381,-31.59424367625436
194,29.993261337280273,132.67999267578125,4.423660074300289,-34.0778871883109
195,30.88532829284668,135.52000427246094,4.387844059402425,-33.88410141285623
196,30.16176414489746,134.63999938964844,4.463929853135789,-35.46483896302086
197,29.07145881652832,134.1699981689453,4.6151794106962445,-38.70281663268046
198,30.360000610351562,138.89999389648438,4.57509852121429,-39.050658438259525
199,30.989999771118164,142.5399932861328,4.599548058692669,-40.54811708424034
200,30.739999771118164,141.22999572753906,4.594339517862717,-40.08833523905346
201,30.049999237060547,139.4199981689453,4.639600722418627,-40.62493486571939
202,29.270000457763672,137.58999633789062,4.700717259517357,-41.44760190905023
203,29.1299991607666,137.72999572753906,4.728115334553085,-42.06372650911566
204,28.68000030517578,137.14999389648438,4.782077839508718,-43.01410907021468
205,28.690000534057617,132.94000244140625,4.633670267227583,-38.77010820820454
206,30.229999542236328,133.0800018310547,4.402249548337566,-33.67278217631483
207,30.049999237060547,131.52000427246094,4.376705744147169,-32.724940969235014
208,30.81999969482422,133.83999633789062,4.3426345770005685,-32.42626708058007
209,30.75,136.16000366210938,4.4279675987677845,-34.98433376669177
210,30.389999389648438,135.74000549316406,4.466601126007274,-35.788648300774305
211,30.459999084472656,136.02000427246094,4.465528836532328,-35.83058771817823
212,30.479999542236328,136.4600067138672,4.477034408244452,-36.202571345720465
213,31.079999923706055,139.32000732421875,4.4826257292862275,-37.02205294656931
214,31.559999465942383,140.6300048828125,4.455957137596652,-36.69963789221334
215,31.5,140.83999633789062,4.471110994853671,-37.1136793022524
216,31.969999313354492,140.6300048828125,4.3988116328819755,-35.30528464115657
217,31.950000762939453,151.0,4.72613447243335,-45.74329208557696
218,31.739999771118164,151.55999755859375,4.775047216493866,-47.01747421648067
219,31.559999465942383,152.27999877929688,4.825095100005566,-48.349631788697714
220,30.90999984741211,150.02000427246094,4.853445649079196,-48.300196839393415
221,30.3799991607666,148.1699981689453,4.877221930943807,-48.25265038348757
222,31.0,148.8300018310547,4.8009678010017645,-46.80411622223021
223,31.600000381469727,149.77999877929688,4.739873321872744,-45.713594160969684
224,31.899999618530273,149.89999389648438,4.699059425988504,-44.81333301672138
225,31.389999389648438,148.63999938964844,4.73526608091193,-45.28777934363119
226,32.77000045776367,150.4499969482422,4.591089253787254,-42.40458253170559
227,34.02000045776367,146.19000244140625,4.297178144453681,-33.8935094578353
228,34.130001068115234,145.4600067138672,4.261939705878244,-32.78941674067527
229,34.279998779296875,145.0,4.229871795899,-31.819288382721293
230,33.97999954223633,144.8800048828125,4.263684721441215,-32.719549526969594
231,34.2599983215332,147.77000427246094,4.313193564273588,-34.65731146904624
232,34.5,148.8300018310547,4.31391309655231,-34.901096234534016
233,34.349998474121094,149.8800048828125,4.36331911326664,-36.46123390364085
234,35.099998474121094,151.60000610351562,4.319088680738517,-35.63058798412336
235,35.529998779296875,150.1199951171875,4.225161842804835,-32.688204932874434
236,35.650001525878906,151.0500030517578,4.237026552217906,-33.210099984260644
237,35.59000015258789,149.89999389648438,4.211857073723124,-32.264147270579265
238,35.47999954223633,148.6199951171875,4.188838698835561,-31.358245480903374
239,36.63999938964844,151.4600067138672,4.133733876552896,-30.253256686305672
240,36.279998779296875,151.80999755859375,4.184399191469209,-31.827560234060083
241,35.86000061035156,152.41000366210938,4.250139460904354,-33.85592250893337
242,35.150001525878906,150.6199951171875,4.2850636864494795,-34.48052347650408
243,34.77000045776367,149.38999938964844,4.296519914376121,-34.54285926585688
244,34.619998931884766,148.7899932861328,4.29780467581408,-34.45298777969027
245,34.970001220703125,143.80999755859375,4.112381828384226,-28.282682269424253
246,35.31999969482422,141.57000732421875,4.008210887526264,-24.852395225584527
247,36.52000045776367,142.39999389648438,3.8992330808202937,-21.601343778844733
248,36.709999084472656,140.5800018310547,3.8294744030793577,-19.13519244160022
249,35.349998474121094,142.36000061035156,4.027157192512186,-25.540366777552432
250,34.61000061035156,140.1999969482422,4.050852195197868,-25.89699436210054
251,34.4900016784668,142.36000061035156,4.127573026452806,-28.465097934131787
