,qcom,lrcx,Ratio,Spread
0,158.3699951171875,561.030029296875,3.5425272879609238,2.06157127699953
1,158.24000549316406,564.5399780273438,3.5676185441723316,-1.9105613753364423
2,158.0050048828125,563.4661865234375,3.5661287244751723,-1.6723250516951111
3,158.0749969482422,561.02001953125,3.5490749983372916,1.0227018594505353
4,159.3300018310547,567.1099853515625,3.559342112811225,-0.6050379712229415
5,161.2100067138672,570.6749877929688,3.539947670902737,2.5144010294902728
6,161.19000244140625,569.3699951171875,3.532291001262052,3.748267619866283
7,158.77999877929688,562.530029296875,3.54282676421221,2.0193576346202917
8,155.6199951171875,555.97998046875,3.572677020392379,-2.6661278857895923
9,155.36000061035156,557.27001953125,3.586959431912614,-4.880589045331021
10,155.5749969482422,558.0499877929688,3.5870159006246025,-4.896128212190092
11,153.3699951171875,555.6400146484375,3.62287300214023,-10.326137694406839
12,152.07510375976562,548.5999755859375,3.6074279222755994,-7.890142765900919
13,152.8000030517578,547.9400024414062,3.585994708755359,-4.652757768318111
14,154.11000061035156,550.5800170898438,3.572643014141039,-2.635017508885653
15,153.82000732421875,551.3099975585938,3.5841241145994327,-4.39608207613162
16,153.94000244140625,546.9500122070312,3.553007688272678,0.3905512812489178
17,153.67999267578125,545.9000244140625,3.552186689426437,0.5160627238693678
18,153.74000549316406,543.5650024414062,3.5356119618818114,3.0644629527415645
19,154.125,543.9849853515625,3.5295051766524734,4.013345230122809
20,152.80999755859375,537.1400146484375,3.515084243375343,6.182765940699824
21,146.89999389648438,533.0,3.6283187348230093,-10.690501750311796
22,145.3699951171875,528.0399780273438,3.6323862954089905,-11.17045886506321
23,144.69500732421875,524.77001953125,3.6267320430441354,-10.300449655002808
24,143.0500030517578,520.4949951171875,3.6385528417560673,-11.874311502794797
25,145.1199951171875,521.1799926757812,3.591372727479196,-5.199359694492841
26,145.43870544433594,518.3400268554688,3.563975801846326,-1.2262050520133698
27,147.00999450683594,525.5399780273438,3.574858837253451,-2.8393676878866927
28,151.47000122070312,533.739990234375,3.523733979883422,4.818373445437828
29,152.14999389648438,535.2025146484375,3.517598002748287,5.7735934020867035
30,152.6804962158203,531.8699951171875,3.48354903409121,10.992337655904862
31,152.9600067138672,529.030029296875,3.4586166715231563,14.82611555284177
32,152.85499572753906,530.0399780273438,3.4675999662590633,13.442795563975324
33,153.44000244140625,535.20751953125,3.4880572928537874,10.355271595045792
34,153.80999755859375,535.8200073242188,3.4836487603486157,11.058317988887325
35,148.1999969482422,508.9949951171875,3.434514207817092,17.936722124321477
36,146.08560180664062,509.0,3.4842585012157055,10.413890751402391
37,145.83839416503906,505.9750061035156,3.469422500160866,12.559926822065563
38,146.08999633789062,503.6400146484375,3.447464078810514,15.789501055365122
39,146.36000061035156,504.3299865722656,3.445818423538569,16.059541397934595
40,145.88999938964844,501.3999938964844,3.4368359448499732,17.318423713185894
41,145.47000122070312,504.19000244140625,3.465937981786794,13.035092894593959
42,139.24000549316406,492.260009765625,3.5353346046068084,2.8140571309758116
43,139.3699951171875,492.5091857910156,3.5338250918133096,3.0270650274524087
44,138.3300018310547,491.9750061035156,3.556531479731887,-0.13649792652006454
45,138.60000610351562,493.54998779296875,3.560966566079031,-0.7514673495756483
46,138.1999969482422,493.8888854980469,3.5737257337495825,-2.5126154962254645
47,139.5,499.5299987792969,3.5808602063032033,-3.5315097856546913
48,139.25,497.9800109863281,3.576158068124439,-2.870408173678129
49,139.61000061035156,503.80999755859375,3.6086956189099686,-7.420396475182713
50,137.73190307617188,496.55999755859375,3.6052649129807928,-6.848056253934033
51,137.75999450683594,495.52899169921875,3.597045669703693,-5.717170056472696
52,139.1699981689453,499.95001220703125,3.592369180030579,-5.12485948269557
53,139.50999450683594,500.6000061035156,3.588273427098346,-4.565981193824257
54,140.50010681152344,506.760009765625,3.606830067719649,-7.2055962748654565
55,139.17999267578125,502.9700012207031,3.6138096543255895,-8.10931258031826
56,137.97000122070312,496.30999755859375,3.597231232640736,-5.751487652359231
57,138.10000610351562,493.85400390625,3.5760606957256167,-2.833255824841274
58,139.17660522460938,498.3699951171875,3.580846035961977,-3.521350710944489
59,137.57000732421875,492.4100036621094,3.5793412622390854,-3.273689944139562
60,137.22999572753906,492.1700134277344,3.586460895946575,-4.2426261484272345
61,137.10499572753906,492.13299560546875,3.5894607121643953,-4.650051416657675
62,136.67999267578125,492.0400085449219,3.5999417245513796,-6.0681817144589445
63,136.5399932861328,481.6300048828125,3.527391449870003,3.844047856427096
64,136.80999755859375,478.4949951171875,3.4975148282730943,7.9390698884495805
65,136.36000061035156,477.20001220703125,3.4995600621228315,7.6340685234812895
66,136.88999938964844,476.0,3.4772445183895218,10.718515093951453
67,136.07000732421875,476.3500061035156,3.500771518064961,7.452990528501061
68,136.125,477.1199951171875,3.5050137382346187,6.878530433060121
69,135.30999755859375,475.885009765625,3.516998140211708,5.215738154058954
70,138.61000061035156,481.05999755859375,3.4706009338453723,11.774058800848536
71,138.0399932861328,476.6600036621094,3.453057279379001,14.147366163083348
72,137.5800018310547,475.510009765625,3.4562436650461827,13.661839868393997
73,137.94000244140625,477.05499267578125,3.458423838135158,13.396855228998788
74,136.33999633789062,467.2799987792969,3.427314150876457,17.482955865810368
75,135.72500610351562,466.0,3.4334129971936647,16.576329361982914
76,136.05999755859375,466.8299865722656,3.4310597894228754,16.937419890394892
77,141.65499877929688,474.04998779296875,3.346510831796018,29.61069574056154
78,141.9499969482422,476.55999755859375,3.3572385192255907,28.149565158110534
79,140.7794952392578,473.8349914550781,3.3657954991938652,26.712800085850347
80,140.72000122070312,473.1300048828125,3.3622086468060965,27.20625301433614
81,140.31500244140625,471.7900085449219,3.362363256501637,27.106258079283975
82,140.78500366210938,473.9649963378906,3.366587235920588,26.602380646845063
83,140.49000549316406,472.8800048828125,3.3659334215473558,26.63849291874925
84,138.83990478515625,466.5350036621094,3.3602371334382237,27.116487273078064
85,139.49000549316406,466.3900146484375,3.3435371444679864,29.5729384291555
86,138.61000061035156,459.1600036621094,3.312603720079767,33.67405269733291
87,138.14999389648438,459.44000244140625,3.3256606785351295,31.758479473555326
88,138.36000061035156,461.05999755859375,3.332321447851302,30.88517261985635
89,137.58999633789062,458.6400146484375,3.333381981653077,30.56737090163068
90,136.8800048828125,456.1600036621094,3.3325539698266597,30.522975515792893
91,139.52000427246094,466.5199890136719,3.3437498188620367,29.549626065375605
92,138.22999572753906,465.2300109863281,3.3656226967070797,26.252921016947766
93,137.283203125,462.2200012207031,3.3669086290173427,25.8965673399224
94,138.30999755859375,466.0450134277344,3.3695685174912877,25.72236866385589
95,139.88999938964844,471.2699890136719,3.368861184286665,26.11516025218583
96,139.33999633789062,470.0238952636719,3.373215929501633,25.40569355334162
97,139.35000610351562,470.7699890136719,3.3783277243917893,24.69518997269779
98,140.25999450683594,475.2250061035156,3.388172142558827,23.475677349152306
99,141.2449951171875,479.9599914550781,3.39806724519242,22.242905720831345
100,140.34039306640625,479.3500061035156,3.415623938552722,19.636538023447258
101,140.23500061035156,479.3699951171875,3.418333461908955,19.241821418703978
102,140.39999389648438,477.3550109863281,3.3999646135189834,21.843446557563198
103,141.1699981689453,479.1400146484375,3.3940640423826194,22.796227523835682
104,141.0500030517578,479.19000244140625,3.397305863691255,22.319591725048895
105,141.85000610351562,490.0,3.4543530413556733,14.354040796291542
106,140.77999877929688,484.0,3.4379883804287767,16.54958190005766
107,140.85000610351562,482.81500244140625,3.427866393463757,17.98349363091654
108,141.3800048828125,486.2900085449219,3.4395953582545102,16.39292189083983
109,140.9499969482422,481.7699890136719,3.4180205707317692,19.3840289790636
110,141.02000427246094,482.82000732421875,3.4237696262678825,18.582924840781914
111,140.3300018310547,482.78900146484375,3.440383347575812,16.16059616008937
112,142.17999267578125,482.8699951171875,3.3961880713997177,22.657327695103618
113,140.8699951171875,481.4700012207031,3.4178321708620487,19.399566683718035
114,138.86500549316406,477.7250061035156,3.4402116242816314,16.015731521596877
115,138.88999938964844,476.4549865722656,3.430448474807727,17.37461796962333
116,136.69000244140625,472.0,3.453068926546609,14.0074169998191
117,136.14999389648438,471.510009765625,3.463165853126051,12.577382701399074
118,136.13180541992188,469.54998779296875,3.449230591958737,14.472734732176491
119,135.13999938964844,461.5849914550781,3.415605990378856,18.911320371928014
120,135.52000427246094,468.1499938964844,3.4544715107540567,13.697442286688101
121,134.24000549316406,464.7699890136719,3.462231600082432,12.526354263085125
122,134.07000732421875,465.0,3.4683372461933266,11.691907184079128
123,134.00999450683594,465.94500732421875,3.4769422164288692,10.53352160364443
124,133.7899932861328,466.80999755859375,3.4891249045826664,8.886307189731781
125,132.80499267578125,463.1300048828125,3.4872936291895176,9.064086142271492
126,133.7899932861328,476.1700134277344,3.559085412384791,-0.4737086794088441
127,133.07000732421875,470.5450134277344,3.536071146981106,2.5913490323760016
128,133.81500244140625,471.0899963378906,3.520457256234535,4.695229580518287
129,134.11000061035156,472.6390075683594,3.5242637045508873,4.195097533223475
130,135.0500030517578,473.3800048828125,3.505220245729206,6.796320939830082
131,135.5399932861328,474.2200012207031,3.4987459400237473,7.69850679456772
132,136.58999633789062,476.44000244140625,3.4881031936102325,9.21183838469318
133,134.40499877929688,464.7900085449219,3.45813037287506,13.092975739834912
134,133.3300018310547,460.6650085449219,3.455073893486032,13.395776012229874
135,134.88999938964844,466.1700134277344,3.455927166854955,13.437412218279519
136,134.13999938964844,463.8450012207031,3.4579171263698245,13.095765882334206
137,135.6199951171875,467.6499938964844,3.4482378021942415,14.552964207100786
138,134.69400024414062,461.45001220703125,3.4259136366180125,17.46052971127
139,133.39500427246094,456.82000732421875,3.42456608338314,17.471896320520102
140,133.2100067138672,451.6600036621094,3.390586148923987,21.974132889224336
141,134.3800048828125,456.510009765625,3.397157264309741,21.284107602355334
142,136.8800048828125,462.3999938964844,3.378141272659658,24.282985281417893
143,136.5399932861328,461.1099853515625,3.377105668851629,24.364067387677096
144,136.7899932861328,459.5,3.359163846428686,26.862938920231784
145,135.38999938964844,456.4949951171875,3.371703945454703,24.890202890810826
146,135.16000366210938,456.7300109863281,3.3791802205637804,23.83742692608331
147,141.02499389648438,464.80999755859375,3.2959405614282464,36.61067543777801
148,143.8800048828125,470.5050048828125,3.2701208570713476,41.06678736287108
149,144.88999938964844,472.6400146484375,3.262060988608196,42.52285823726402
150,146.10000610351562,480.0950012207031,3.2860710551958734,39.370104652455666
151,146.8800048828125,484.32000732421875,3.2973855611635576,37.918419093371085
152,148.5800018310547,487.4049987792969,3.2804212732041065,40.877842818378554
153,148.3699951171875,484.6300048828125,3.266361264621164,42.906148451374406
154,144.72000122070312,480.2099914550781,3.3182005763166136,34.34844533794558
155,145.25,481.6600036621094,3.3160757567098753,34.78286749435324
156,143.47000122070312,477.3500061035156,3.327176427420513,32.76399978454708
157,143.10000610351562,476.30999755859375,3.32851137136948,32.48847414265873
158,142.42250061035156,473.6700134277344,3.325808853220676,32.71955719183882
159,141.0749969482422,468.92999267578125,3.3239766281747505,32.66846840745035
160,139.67999267578125,465.760009765625,3.334479053465629,30.87845123674424
161,142.52999877929688,473.2699890136719,3.320493882459897,33.5017961533311
162,141.4803924560547,471.69000244140625,3.333960234722406,31.34986050074872
163,141.63999938964844,471.4200134277344,3.3282972003612383,32.1873391050687
164,140.4600067138672,463.79998779296875,3.3020074442811427,35.61184800713852
165,139.5,460.57000732421875,3.30157711343526,35.428481669423434
166,142.91000366210938,472.6499938964844,3.307326161812989,35.47291562668494
167,145.33999633789062,479.6600036621094,3.3002615642495403,37.10285349871674
168,144.4600067138672,483.0799865722656,3.3440396242615793,30.55402812371665
169,144.35000610351562,485.7099914550781,3.3648075574501046,27.532911151135295
170,144.03990173339844,482.5899963378906,3.350391041165177,29.550316311273036
171,144.8300018310547,486.375,3.3582475581776223,28.574548882792556
172,143.5500030517578,482.2900085449219,3.359735271973692,28.108447431455204
173,143.97000122070312,486.2149963378906,3.3771965841170815,25.676781912156457
174,144.30999755859375,485.4200134277344,3.3637310071371926,27.68063700766845
175,143.13999938964844,485.94000244140625,3.394858212333822,23.000667177349953
176,141.14500427246094,479.5799865722656,3.3977822243464084,22.267388683231104
177,142.67999267578125,485.1099853515625,3.3999860544841893,22.195109822712993
178,142.85000610351562,485.2349853515625,3.3968145930630143,22.674600168697793
179,143.2550048828125,486.9100036621094,3.398903961927323,22.43957313109371
180,147.82000732421875,505.0,3.416316973198127,20.580647138649624
181,149.07000732421875,506.2300109863281,3.3959212860659944,23.795067057282495
182,141.27000427246094,487.92999267578125,3.4538824797848324,14.361825670211601
183,140.6199951171875,482.42999267578125,3.43073538207523,17.550689047647722
184,141.2899932861328,482.2950134277344,3.413511475303256,20.067876750356845
185,142.4199981689453,482.7900085449219,3.3899032070777984,23.590664532312246
186,140.72000122070312,477.5799865722656,3.393831597707538,22.756271324883016
187,139.5800018310547,474.17999267578125,3.3971914776854697,22.10294640617525
188,141.6999969482422,482.0299987792969,3.401764355403372,21.79067775641522
189,140.94000244140625,477.1499938964844,3.3854830823836015,23.968488180201916
190,143.85000610351562,485.3110046386719,3.373729468523193,26.154125605557226
191,142.30999755859375,482.2250061035156,3.3885532596187953,23.764554883949643
192,141.99009704589844,485.4200134277344,3.4186892151416863,19.432126979622183
193,140.47999572753906,478.3399963378906,3.405039940815709,21.142911294315013
194,139.3800048828125,476.010009765625,3.415195817835157,19.561831222199146
195,140.5500030517578,478.04998779296875,3.4012805223271743,21.68183401150202
196,137.81500244140625,453.010009765625,3.2870877752095806,36.997395048658916
197,135.22000122070312,443.3599853515625,3.278804772586269,37.420776563757954
198,136.60000610351562,449.1000061035156,3.2877012154976564,36.58742489193992
199,136.01499938964844,448.1361999511719,3.2947557398972993,35.47121350930689
200,135.25,444.9700012207031,3.2899815247371764,35.91742269607181
201,135.50729370117188,447.489990234375,3.3023313949521014,34.312252944112004
202,134.9250030517578,447.6300048828125,3.3176208616508216,32.101877849334016
203,138.21119689941406,462.5400085449219,3.346617487739033,28.876083384197386
