,unp,lmt,Ratio,Spread
834,210.19000244140625,428.4700012207031,2.0384889682854723,-32.521443073914924
835,210.52999877929688,431.760009765625,2.050824168855139,-35.16791675487653
836,211.13619995117188,431.7099914550781,2.044699068918153,-33.97049906027914
837,211.5800018310547,431.9700012207031,2.0416390844236236,-33.390493947603915
838,212.4199981689453,433.5755920410156,2.041124168055859,-33.40616491058702
839,211.00999450683594,430.0299987792969,2.0379603335109584,-32.5293842616999
840,206.22500610351562,422.5,2.048733119144262,-34.05626791909813
841,205.91229248046875,424.6875,2.0624679317786847,-36.835662879245405
842,207.25,425.95001220703125,2.0552473447866406,-35.56620244227386
843,207.1999969482422,425.25,2.052364895093246,-34.960834510855165
844,209.16000366210938,426.5299987792969,2.039252205542801,-32.53099140833879
845,207.85000610351562,424.6499938964844,2.0430598096061434,-33.130510587132875
846,208.24000549316406,424.04998779296875,2.0363521734870926,-31.792325344044485
847,210.02999877929688,420.54998779296875,2.0023329535648378,-24.9042797755894
848,208.27000427246094,416.2149963378906,1.9984394670362322,-23.90055309987443
849,208.61000061035156,413.6000061035156,1.9826470681817931,-20.64202800153916
850,209.0800018310547,412.82000732421875,1.9744595547583477,-18.972425017965094
851,208.52999877929688,411.7200012207031,1.9743921911995868,-18.913448183431086
852,208.43499755859375,413.2900085449219,1.9828244459222388,-20.663270966900228
853,208.74000549316406,416.32000732421875,1.9944428301639219,-23.115959881925363
854,211.25,417.7099914550781,1.977325403337648,-19.755101743367874
855,209.3699951171875,413.1199951171875,1.9731575906373695,-18.72352222258607
856,209.22000122070312,413.32000732421875,1.9755281756652583,-19.207438375076862
857,208.91000366210938,412.4200134277344,1.9741515781828316,-18.894198553460882
858,208.22999572753906,411.5179138183594,1.976266254919463,-19.279197553384364
859,211.72999572753906,416.25,1.9659472365722042,-17.386588781441247
860,209.89999389648438,413.80999755859375,1.971462646934001,-18.410358881531323
861,209.11000061035156,411.56500244140625,1.9681746508542288,-17.660639346060663
862,209.13999938964844,408.239990234375,1.9519938387002844,-14.27884634993754
863,208.27000427246094,408.29998779296875,1.9604358737076057,-15.985544554952556
864,208.6699981689453,408.6700134277344,1.9584512244873038,-15.598473747574106
865,207.3000030517578,405.8500061035156,1.957790642203631,-15.371552063145744
866,208.36000061035156,405.20001220703125,1.9447111298717306,-12.715226601739376
867,208.4199981689453,404.7900085449219,1.9421841094960521,-12.191661361446139
868,207.35499572753906,398.6199951171875,1.9224036234022903,-8.037452590608469
869,208.75999450683594,398.32000732421875,1.9080284432138916,-5.078125276782744
870,206.83999633789062,397.5426940917969,1.9219817304694653,-7.934926953132875
871,207.77000427246094,400.7637023925781,1.9288814273066737,-9.395644147931053
872,207.66000366210938,401.32501220703125,1.9326062078860442,-10.165159816180536
873,207.41000366210938,402.2799987792969,1.9395400013330566,-11.593338885130693
874,206.4499969482422,403.69000244140625,1.9553887547046702,-14.820414442315071
875,210.98500061035156,415.6968078613281,1.970267112158554,-18.24350104084843
876,210.1199951171875,416.0299987792969,1.9799638703935332,-20.21394839464179
877,210.8300018310547,417.0299987792969,1.9780391555158137,-19.87006899625132
878,210.6699981689453,418.2900085449219,1.9855224387930035,-21.432928891285172
879,209.6699981689453,418.8800048828125,1.9978061169499917,-23.915695215913985
880,210.1699981689453,420.1650085449219,1.9991673987986236,-24.254313884654294
881,209.52999877929688,419.04998779296875,1.999952227529789,-24.350664768958467
882,209.22000122070312,415.4849853515625,1.9858760296692353,-21.372416402420612
883,210.2550048828125,417.5199890136719,1.9857790745403676,-21.448396196725213
884,210.72000122070312,417.6499938964844,1.9820140066298106,-20.698269967235177
885,211.13999938964844,418.5050048828125,1.98212089652649,-20.758321024898606
886,210.1999969482422,418.7550048828125,1.992174172038276,-22.78752943345299
887,209.64999389648438,417.17999267578125,1.989887931414707,-22.253546495403356
888,208.88999938964844,415.45001220703125,1.9888458682604548,-21.96206081927832
889,209.63999938964844,412.4949951171875,1.9676349757590945,-17.587466239380916
890,210.03500366210938,410.2699890136719,1.9533410234500126,-14.614807904317873
891,209.00999450683594,407.989990234375,1.9520118700401725,-14.274915690254462
892,208.2100067138672,408.9800109863281,1.9642668353993635,-16.77912932649579
893,208.63999938964844,409.2749938964844,1.9616324534785745,-16.260235005416035
894,209.27000427246094,411.2301025390625,1.965069499418836,-17.022889314308117
895,209.69000244140625,410.30999755859375,1.9567456377575598,-15.307824405174673
896,215.16000366210938,415.510009765625,1.931167515771883,-10.154382474237623
897,216.8699951171875,417.0899963378906,1.923225922112981,-8.497748542752591
898,217.09120178222656,418.3599853515625,1.9271162622759683,-9.34904421997206
899,215.27999877929688,418.4825134277344,1.94389871702275,-12.899762979979387
900,214.8800048828125,417.04998779296875,1.9408506064601598,-12.224333787357837
901,215.72000122070312,417.8500061035156,1.937001686162672,-11.43443224057532
902,215.88999938964844,419.0899963378906,1.941220054299492,-12.352655042970158
903,213.82000732421875,420.0199890136719,1.9643624292687856,-17.20066657298301
904,213.77000427246094,422.8999938964844,1.978294360501001,-20.175315731408006
905,214.1699981689453,422.32501220703125,1.9719149078662523,-18.843237599810806
906,213.25,420.3500061035156,1.97116063823454,-18.609576418328942
907,213.14920043945312,419.32000732421875,1.9672605220179102,-17.770368021911594
908,213.44000244140625,419.5150146484375,1.9654938617403883,-17.41495404475009
909,213.91000366210938,419.25,1.959936388305823,-16.2603351920354
910,216.1750030517578,422.25,1.953278566157358,-14.97321232732847
911,215.69000244140625,422.9200134277344,1.9607770811844822,-16.561220353886
912,215.92999267578125,424.46990966796875,1.9657755942469282,-17.656870281385096
913,215.17999267578125,423.3399963378906,1.9673762001458512,-17.946534441360626
914,214.38999938964844,420.2550048828125,1.960236046827024,-16.356818567999397
915,213.77000427246094,421.05499267578125,1.969663583573329,-18.33031451070488
916,213.44000244140625,420.7900085449219,1.971467408788273,-18.689947941234465
917,212.7899932861328,418.2799987792969,1.9656939328760978,-17.410255995816073
918,212.22500610351562,416.8800048828125,1.9643302763269737,-17.079652881481337
919,212.1300048828125,416.8999938964844,1.9653042205264335,-17.279457354403547
920,212.7899932861328,418.6499938964844,1.9674327134995362,-17.780251113003573
921,213.47000122070312,420.9700012207031,1.972033535454329,-18.81315982792384
922,213.55499267578125,420.5899963378906,1.9694692737829338,-18.272285669810202
923,212.99000549316406,418.739990234375,1.9660076972382374,-17.491670348444217
924,209.89500427246094,423.6449890136719,2.0183662325938254,-28.254794547206103
925,211.0,425.9800109863281,2.0188626113096118,-28.498313771302463
926,212.54330444335938,427.1400146484375,2.009661117140794,-26.73719710262148
927,212.1199951171875,428.44000244140625,2.0198001711470477,-28.838412083274733
928,212.35000610351562,427.7799987792969,2.0145042923651446,-27.74305052962339
929,212.27000427246094,428.4100036621094,2.0182314742511624,-28.524480477140315
930,213.25999450683594,430.29998779296875,2.017724837647296,-28.540640805210757
931,212.47000122070312,425.010009765625,2.000329492746348,-24.745938359583903
932,213.47999572753906,428.07501220703125,2.005223069019433,-25.899253511680598
933,213.64999389648438,428.8399963378906,2.0072080907508383,-26.342470210559867
934,213.4149932861328,429.19000244140625,2.0110583414632752,-27.13727841621406
935,215.05999755859375,432.159912109375,2.009485339046522,-26.993573369212612
936,215.22000122070312,433.1000061035156,2.0123594630936816,-27.63081723394444
937,215.25,433.510009765625,2.0139837852061557,-27.984040106961885
938,210.6300048828125,411.80999755859375,1.9551345392965787,-15.02861599662029
939,210.1699981689453,409.260009765625,1.947280836138377,-13.349315105357421
940,209.0,409.474609375,1.9592086572966507,-15.778452133450772
941,208.47999572753906,409.45001220703125,1.9639774587396788,-16.738103445371706
942,208.62429809570312,413.4200134277344,1.9816484330990267,-20.43497347459865
943,209.88999938964844,414.885009765625,1.9766783123164215,-19.504288391133883
944,210.19000244140625,415.2200012207031,1.9754507654875364,-19.271443073914924
945,210.1750030517578,419.7799987792969,1.9972879394983123,-23.85983102705464
946,208.3000030517578,419.0799865722656,2.0119058110053594,-26.708762545157555
947,207.77999877929688,418.4200134277344,2.013764635123415,-27.03303788051599
948,207.9600067138672,420.625,2.0226244778821307,-28.8973108368522
949,209.1300048828125,425.75,2.035814995741869,-31.80777341813385
950,210.3000030517578,426.7900085449219,2.0294341528843574,-30.633244544337373
951,209.6999969482422,425.864990234375,2.0308297397805224,-30.84389977838461
952,209.6199951171875,421.8800048828125,2.0125942882832413,-27.010339491526537
953,210.55999755859375,421.19000244140625,2.000332481596839,-24.541128641565848
954,211.14999389648438,421.92999267578125,1.9982477142889765,-24.164391515296046
955,210.91000366210938,420.4200134277344,1.9933621266313795,-23.10865857998445
956,212.19000244140625,422.3349914550781,1.990362347875937,-22.60089333481349
957,212.72999572753906,422.989990234375,1.9883890317759105,-22.23380902907806
958,212.63999938964844,422.1700134277344,1.9853744104566908,-21.584174589713115
959,207.875,424.739990234375,2.043247096737823,-33.17319922790628
960,209.17999267578125,421.9599914550781,2.0172100881038633,-27.92314947897742
961,208.75999450683594,422.45001220703125,2.0236157469011524,-29.208130159595243
962,209.2100067138672,421.2149963378906,2.0133596999209455,-27.121344691320047
963,209.83999633789062,422.5,2.013438845660662,-27.21392290112138
964,209.83999633789062,422.4800109863281,2.0133435873018137,-27.193933887449504
965,209.69000244140625,420.19000244140625,2.0038628334644617,-25.18782928798717
966,210.42999267578125,416.0199890136719,1.9769994938632736,-19.617184554148395
967,210.47000122070312,418.1400146484375,1.9866964993741192,-21.661483215872835
968,210.1199951171875,417.32501220703125,1.9861270793114285,-21.508961822376165
969,210.66000366210938,418.54998779296875,1.9868507572244563,-21.711825441903358
970,210.08999633789062,418.1300048828125,1.9902423350530611,-22.37073528724929
971,209.6300048828125,419.32000732421875,2.0002862069226555,-24.431395748983476
972,209.94000244140625,419.05999755859375,1.9960940872883546,-23.58463190849008
973,206.02999877929688,414.95001220703125,2.014027154616126,-26.875384136604765
974,206.8000030517578,417.7699890136719,2.0201643271209844,-28.237919966671114
975,206.41000366210938,415.9700012207031,2.015260858682222,-27.17611131327513
976,206.1999969482422,417.07000732421875,2.022647980101118,-28.673611821812102
977,207.07000732421875,415.8550109863281,2.0082822054243974,-25.81188595612221
978,206.2100067138672,413.55999755859375,2.005528267754926,-25.14465587223785
979,206.61000061035156,413.989990234375,2.0037267751386536,-24.817552105874967
980,204.8000030517578,412.6000061035156,2.0146484372817213,-26.853477029991296
981,206.2899932861328,412.6400146484375,2.0002909887930853,-24.073276778755115
982,207.47000122070312,413.0,1.9906492387815504,-22.19977852765001
983,207.86000061035156,412.94000244140625,1.9866256193056202,-21.40160182948344
984,207.8000030517578,412.4525146484375,1.9848532655974305,-21.027675614698552
985,208.10000610351562,411.92999267578125,1.979480925487691,-19.937316869745217
986,206.63499450683594,407.989990234375,1.9744477028593421,-18.77024440875769
987,203.08999633789062,401.92999267578125,1.9790733168711616,-19.42011298738558
988,204.52000427246094,401.55999755859375,1.9634265067960626,-16.343441770845885
989,204.07969665527344,399.510009765625,1.957617618574119,-15.12685502062189
990,204.55999755859375,398.92498779296875,1.95016128546199,-13.632733913557646
991,205.49000549316406,401.4599914550781,1.953671617710056,-14.407446469683949
992,205.86000061035156,401.1300048828125,1.948557289874223,-13.377144244366123
993,205.5,400.2300109863281,1.9475912943373632,-13.158548698362639
994,210.08999633789062,400.1499938964844,1.9046599118071175,-4.390724300921166
995,209.8000030517578,400.7250061035156,1.9100333664182858,-5.51462709630019
996,208.3715057373047,399.3900146484375,1.916720874263639,-6.88345248415513
997,209.0,399.6600036621094,1.9122488213498057,-5.963846420560147
998,207.96499633789062,399.55999755859375,1.921284853675133,-7.822864184849296
999,208.39999389648438,399.1400146484375,1.9152592434657016,-6.5795309514823845
1000,209.0800018310547,398.489990234375,1.9059211150972317,-4.6424079281213455
1001,211.4499969482422,393.9100036621094,1.8628990747090384,4.423434270672912
1002,211.7100067138672,393.510009765625,1.8587218236569532,5.31556684779113
1003,212.0500030517578,392.739990234375,1.8521102786238293,6.7291212430014
1004,212.30999755859375,395.7749938964844,1.8641373390212468,4.1862273801478675
1005,211.05999755859375,392.010009765625,1.8573392130206792,5.5852490275844655
1006,211.0399932861328,390.6300048828125,1.850976200293882,6.9273904238764015
1007,210.32000732421875,387.1099853515625,1.8405761309945812,9.084642135542621
1008,215.11500549316406,386.44000244140625,1.7964344307616726,18.83045366634329
1009,215.4550018310547,388.0400085449219,1.801025760586411,17.873982426787933
1010,215.00999450683594,385.1778869628906,1.7914417785385528,19.89380750165921
1011,215.52000427246094,384.7799987792969,1.7853563063819218,21.257026862571394
