,mo,pg,Ratio,Spread
0,51.654998779296875,155.375,3.007937347242252,4.3228399154997135
1,51.255001068115234,155.00999450683594,3.024290142943041,3.451202838604246
2,51.35499954223633,154.3800048828125,3.0061338965808857,4.390350156740055
3,51.349998474121094,154.16000366210938,3.0021423221619283,4.594889954654548
4,51.260101318359375,154.35369873046875,3.0111859859938526,4.1232666716216215
5,51.59000015258789,154.97000122070312,3.0038767350716786,4.526887372984561
6,51.689998626708984,155.47999572753906,3.0079318989805555,4.326050560260995
7,51.630001068115234,152.28500366210938,2.9495448481823665,7.335552726667288
8,51.98099899291992,153.27999877929688,2.9487697764364706,7.425711258318842
9,51.755001068115234,153.4149932861328,2.9642544704853147,6.592016117089344
10,51.78499984741211,153.4763946533203,2.963722991320818,6.623359699413527
11,51.875,154.3350067138672,2.975132659544428,6.042994281011801
12,51.834999084472656,153.75999450683594,2.966335434023288,6.494338692954102
13,52.04999923706055,154.39999389648438,2.9663784084467144,6.5190389598963066
14,52.13999938964844,153.02000427246094,2.934791063745977,8.177275226064893
15,52.28010177612305,153.27999877929688,2.9318993952169716,8.35042463590193
16,52.380001068115234,153.24000549316406,2.925544146016529,8.699268982285531
17,52.30500030517578,153.56500244140625,2.93595261534126,8.14239786665405
18,52.30500030517578,153.92999267578125,2.942930728948859,7.777407632279051
19,52.43000030517578,153.47000122070312,2.9271409560825976,8.623852101802669
20,52.310001373291016,152.8000030517578,2.9210475824949227,8.92285867909112
21,52.33000183105469,152.60000610351562,2.916109320924135,9.184689524877797
22,52.308799743652344,153.12550354003906,2.927337356055867,8.593643203640966
23,52.22010040283203,153.25,2.934693706404457,8.19492172256534
24,52.255001068115234,153.30999755859375,2.9338818184837794,8.24282390241035
25,52.470001220703125,154.5,2.944539668488493,7.717521117594771
26,52.58000183105469,154.6199951171875,2.940661653341103,7.937606540096908
27,52.709999084472656,155.05999755859375,2.941756787172311,7.899506742314713
28,52.650001525878906,152.6300048828125,2.898955374346774,10.144009519072569
29,52.529998779296875,152.5222930908203,2.903527444035129,9.880717925797853
30,52.380001068115234,152.82899475097656,2.9176974347945683,9.110279724473031
31,52.51499938964844,153.10000610351562,2.915357667007688,9.256632438346685
32,52.71500015258789,153.6699981689453,2.915109508188085,9.304967554751784
33,52.69499969482422,153.6999969482422,2.9167852327236816,9.213134877910448
34,52.720001220703125,154.0800018310547,2.922609982234741,8.91042531543107
35,53.084999084472656,156.52000427246094,2.948478986001207,7.598859071784005
36,53.130001068115234,156.52999877929688,2.946169690051725,7.727993782825678
37,53.11000061035156,156.17999267578125,2.9406889640543614,8.016165988796814
38,53.04999923706055,155.7100067138672,2.9351556824356884,8.300650258077411
39,53.119998931884766,155.1699981689453,2.921122012218378,9.057071547599975
40,52.96500015258789,154.9199981689453,2.924950395971553,8.82787358364277
41,52.65999984741211,154.69000244140625,2.9375237920553894,8.114923012446042
42,53.39509963989258,154.8350067138672,2.8997980668283416,10.242570985763763
43,53.5,155.74000549316406,2.9110281400591416,9.661884689506337
44,53.61000061035156,156.10499572753906,2.911863345463136,9.636974994820974
45,53.630001068115234,156.5500030517578,2.919075143275204,9.253801568146713
46,53.47999954223633,156.31500244140625,2.9228684326736953,9.025053843719661
47,53.6349983215332,156.47999572753906,2.917497914131862,9.339258521544025
48,53.83000183105469,156.86000061035156,2.9139883944766756,9.56213119138775
49,53.31999969482422,157.4199981689453,2.952363073329614,7.425398729434761
50,53.314998626708984,157.86000061035156,2.9608928946172592,6.969934865239878
51,53.43000030517578,158.8000030517578,2.9721130852468813,6.385474386311898
52,53.4900016784668,158.77000427246094,2.968218345305758,6.600974858242239
53,53.599998474121094,158.7100067138672,2.961007672238924,7.001041162915584
54,53.64500045776367,158.8300018310547,2.960760564371816,7.020175263605694
55,53.75,158.8699951171875,2.9557208393895347,7.304801094373886
56,53.84000015258789,159.2738037109375,2.958280149694275,7.179239142769035
57,54.22999954223633,160.0800018310547,2.9518717164358166,7.578772540744183
58,54.279998779296875,159.6300048828125,2.9408623521137134,8.183348336042542
59,54.29999923706055,159.8800048828125,2.944383188383031,7.99518223358703
60,54.275001525878906,160.05999755859375,2.949055606793036,7.7379060310827015
61,54.189998626708984,160.4199981689453,2.9603248244017863,7.1151084077645805
62,54.11000061035156,160.17999267578125,2.9602659558118334,7.10779010436076
63,54.459999084472656,159.41000366210938,2.927102576973041,8.959842841035965
64,54.65999984741211,159.8699951171875,2.924807822237061,9.118178567792654
65,54.625,159.88499450683594,2.9269564211777745,8.994972805843872
66,54.45500183105469,159.69000244140625,2.932513030425388,8.664394432560528
67,54.595001220703125,160.08999633789062,2.9323196768641604,8.697226025277502
68,54.45000076293945,159.52000427246094,2.929660276167264,8.818931178717207
69,54.45000076293945,159.50999450683594,2.9294764420904094,8.828940944342207
70,54.55419921875,159.44000244140625,2.9225981633803824,9.221075468560286
71,54.810001373291016,159.85000610351562,2.916438644378702,9.601915916243144
72,54.744998931884766,159.9250030517578,2.9212714617227578,9.325955852578858
73,54.560001373291016,159.89999389648438,2.93071828943833,8.779022094383407
74,54.78499984741211,159.58999633789062,2.9130235791253583,9.784630361535022
75,54.584999084472656,158.8350067138672,2.909865519427107,9.921292803723645
76,54.90999984741211,159.02000427246094,2.896011741292247,10.741075441410203
77,55.029998779296875,159.35000610351562,2.8956934333690287,10.782065202012376
78,54.900001525878906,159.5050048828125,2.905373414381867,10.225163779091417
79,54.779998779296875,159.36000061035156,2.9090909850581967,9.999164666285452
80,54.790000915527344,159.50869750976562,2.911273861004103,9.881390612448655
81,54.78499984741211,159.44000244140625,2.910285714802968,9.934624258019397
82,54.77000045776367,159.52999877929688,2.9127258982281683,9.798255445372916
83,54.79999923706055,159.47000122070312,2.910036559140234,9.950997953478378
84,55.040000915527344,159.6199951171875,2.9000725374653307,10.542999033917766
85,55.06520080566406,159.77999877929688,2.9016510689426513,10.460903959864623
86,55.082000732421875,159.2899932861328,2.891870142116551,11.00284851173285
87,55.15999984741211,159.6699981689453,2.894670025573548,10.863987573816814
88,55.150001525878906,159.50999450683594,2.8922935647061867,10.993080183958966
89,55.07500076293945,159.11000061035156,2.888969557988973,11.161199913054048
