,mu,qcom,Ratio,Spread
94,73.3214340209961,146.5080108642578,1.9981607400409578,5.127670827681125
95,71.00088500976562,139.22438049316406,1.960882325255732,7.54582755350216
96,70.064697265625,138.18246459960938,1.9722123978605153,6.6248472642573075
97,67.65451049804688,132.61898803710938,1.9602386753051442,7.134907526957472
98,68.63053894042969,134.47674560546875,1.9594301266116039,7.323579764849877
99,66.68843841552734,130.04368591308594,1.950018459013839,7.684655252351713
100,67.4354019165039,129.522705078125,1.920693009859945,9.771787549916322
101,71.62832641601562,132.62881469726562,1.8516252065832253,15.45694394164752
102,70.1842041015625,131.626220703125,1.8754393867977854,13.431660038136553
103,74.17794799804688,137.30763244628906,1.8510573041182592,16.12389417802586
104,70.76185607910156,128.2252197265625,1.8120669359382713,18.043818572352077
105,69.1185531616211,128.3431854248047,1.8568557869650082,14.480354848639845
106,68.6205825805664,129.3556365966797,1.8850850828146957,12.423813366016358
107,69.30776977539062,129.86672973632812,1.8737687009291186,13.35353926083135
108,66.34982299804688,126.33795928955078,1.9041190101331509,10.680410062466446
109,67.59475708007812,128.99191284179688,1.9083123960188628,10.63669828357251
110,70.31368255615234,132.5403594970703,1.8849867433870198,12.7889975221706
111,73.02265167236328,137.37643432617188,1.8812852064390921,13.632793179317982
112,73.54053497314453,140.77743530273438,1.914283535660209,11.317633328749164
113,73.25171661376953,138.35653686523438,1.8887821782353524,13.132968983903591
114,75.06433868408203,144.46310424804688,1.9245237722807167,10.826909527992736
115,69.65636444091797,139.54229736328125,2.0032957287289954,4.408866844364037
116,70.1642837524414,138.7715606689453,1.9778091252034862,6.244553260590119
117,70.47303009033203,140.20433044433594,1.9894749844674284,5.4591290757521405
118,68.32179260253906,137.30914306640625,2.009741516373846,3.8438367133597593
119,65.75225830078125,135.08587646484375,2.0544674807502195,0.6795845142752865
120,62.36604309082031,131.6175537109375,2.1104041107637683,-2.951938837870107
121,58.601375579833984,127.13150024414062,2.169428601056412,-6.359228915757048
122,58.46194076538086,128.71249389648438,2.2016459291529964,-8.232574253702754
123,58.8802375793457,129.4733428955078,2.1989269781908134,-8.11638419240126
124,54.78690719604492,119.38463592529297,2.17907237395418,-6.610125170908536
125,55.523902893066406,119.55261993408203,2.1531739251890967,-5.232857119437928
126,56.56964874267578,122.91222381591797,2.172759183551263,-6.399855352221086
127,56.111515045166016,120.70872497558594,2.1512291172039015,-5.156921197425764
128,55.992000579833984,118.6633071899414,2.1192903622143313,-3.362088285657056
129,58.20299530029297,123.6137924194336,2.123839018621974,-3.6768013378892777
130,58.5416145324707,125.66908264160156,2.146662398111653,-5.02211174839636
131,57.62535095214844,130.03659057617188,2.2565865270678014,-11.310741055799628
132,55.792808532714844,128.68284606933594,2.3064414474471393,-13.799271287591456
133,55.05581283569336,126.22242736816406,2.292626715817599,-12.884104646679251
134,53.43242645263672,122.06243896484375,2.284426275738042,-12.127855455343312
135,56.49993133544922,124.33512115478516,2.2006242877816518,-7.968928533889245
136,57.137332916259766,125.55049896240234,2.197346158008611,-7.847872343396465
137,58.611331939697266,132.80331420898438,2.265829999318564,-12.0101674729782
138,59.015480041503906,134.39418029785156,2.277269967190574,-12.753659975417865
139,57.68828201293945,130.66896057128906,2.2650867041244194,-11.811164077909172
140,59.055397033691406,131.3705291748047,2.2245304540050275,-9.646315264109365
141,58.7360725402832,134.02857971191406,2.281878476297384,-12.97389051259032
142,59.225040435791016,140.21420288085938,2.3674817585455763,-18.13429921829263
143,61.400447845458984,142.6548614501953,2.3233521326953266,-16.013801195698566
144,60.322723388671875,140.0067138671875,2.3209614222006367,-15.625308511590337
145,62.268619537353516,145.6192169189453,2.338565042887962,-17.157869109201076
146,63.16672134399414,149.9076690673828,2.373206427020546,-19.56327950767579
147,63.50600814819336,154.00836181640625,2.425099078137972,-22.95259275295638
148,61.16095733642578,151.8740234375,2.483185843578155,-25.73510071785157
149,60.02335739135742,151.4293670654297,2.522840668143524,-27.6756396270733
150,59.534385681152344,148.18833923339844,2.489121833339292,-25.459834256525514
151,61.75969314575195,151.5973358154297,2.454632270559736,-24.20304926305926
152,61.93931198120117,144.71014404296875,2.336321463933743,-16.939252339901945
153,61.72975540161133,143.33665466308594,2.322002634394764,-16.00513830191173
154,62.4083251953125,145.6785125732422,2.334280115951327,-16.924245202822735
155,62.338470458984375,145.28326416015625,2.3305554834834363,-16.67546056919463
156,64.1147232055664,147.38795471191406,2.2988160494642504,-15.05589841867678
157,64.71345520019531,149.21597290039062,2.305795177197404,-15.628560772671822
158,62.3284912109375,148.4254913330078,2.3813426002996505,-19.83861113911161
159,61.32061767578125,146.0540008544922,2.381809029170569,-19.580319778278213
160,59.02546310424805,140.81695556640625,2.385698445392997,-19.155503848666672
161,61.27072525024414,145.24374389648438,2.370524313255222,-18.87467180735695
162,62.188785552978516,146.07374572753906,2.348875997957849,-17.779785094318076
163,64.90306091308594,149.49264526367188,2.3033219567851035,-15.50768859171038
164,64.56377410888672,150.3226776123047,2.3282820697375235,-17.04910044408604
165,63.72554397583008,148.24761962890625,2.3263452986001005,-16.731551826498393
166,61.49026107788086,146.7654266357422,2.386807667800525,-19.936055807656775
167,62.84739685058594,149.5815887451172,2.380076124723734,-19.90672389678176
168,60.38259506225586,145.84649658203125,2.4153731125941196,-21.33955884228212
169,58.187232971191406,139.9276580810547,2.4047828180854225,-20.023715729125914
170,57.73817825317383,139.0482177734375,2.408254329808096,-20.085804294730583
171,58.187232971191406,139.63121032714844,2.3996880964640486,-19.727267975219664
172,61.071144104003906,144.5125274658203,2.366298021529056,-18.561915319760548
173,57.508663177490234,136.73602294921875,2.3776595628246024,-18.254831606535223
174,56.88996505737305,135.45147705078125,2.3809379547725085,-18.267504333191003
175,56.181461334228516,132.8131866455078,2.364003774401494,-17.114727130118556
176,56.41097640991211,131.4320068359375,2.3299012922748004,-15.252325184524853
177,57.189334869384766,129.0968780517578,2.257359319645933,-11.285219418686328
178,56.21139907836914,127.66600036621094,2.2711763531845346,-11.90477065962546
179,55.113712310791016,125.86746978759766,2.283777748046077,-12.407749772283058
180,54.88419723510742,127.7852554321289,2.328270465262255,-14.806757552837698
181,55.27337646484375,128.03367614746094,2.316371539721223,-14.239189777340318
182,57.319061279296875,131.21339416503906,2.289175559342807,-13.129739368357779
183,57.81800842285156,132.15736389160156,2.285747425353528,-13.027571234611859
184,53.507102966308594,124.13849639892578,2.3200377055937995,-14.047339334015408
185,52.9981803894043,126.7220230102539,2.3910636568871504,-17.69791920447688
186,52.57905960083008,124.18818664550781,2.3619324420847425,-16.042849519996896
187,52.73872375488281,124.15837097167969,2.3542164491643485,-15.67826749136275
188,51.99030303955078,125.84760284423828,2.4205976016047024,-18.93670615438396
189,50.69304275512695,123.97950744628906,2.445690783352122,-19.788564394292326
190,49.99451446533203,123.8304672241211,2.4768810848236065,-21.10412197550041
191,49.555442810058594,122.89641571044922,2.4799781566174226,-21.09066793974451
192,49.99451446533203,120.42219543457031,2.4087081697348083,-17.695850185949627
193,48.77708435058594,118.98137664794922,2.4392884124186063,-18.807605858903347
194,50.473506927490234,119.57757568359375,2.3691156601299324,-15.846931370555001
195,50.89262008666992,118.176513671875,2.3220756461471406,-13.56711867505108
196,49.90470504760742,114.11241912841797,2.28660642357386,-11.574376455145472
197,49.99451446533203,112.26421356201172,2.2455306299626074,-9.537868313391034
198,51.611106872558594,116.47734832763672,2.256827171237578,-10.361508733305943
199,53.84638595581055,121.59471893310547,2.2581779032095692,-10.792190362692711
200,54.61476516723633,124.0987548828125,2.272256495158565,-11.685172727806322
201,54.50499725341797,124.48628234863281,2.2839425487876044,-12.302849563105628
202,52.90999984741211,120.14397430419922,2.2707233916213214,-11.304757825090366
203,51.380001068115234,113.87394714355469,2.2163087733803333,-8.242664951522631
204,53.709999084472656,109.33290100097656,2.035615394984884,1.1836664779685107
205,52.75,107.95170593261719,2.0464778375851598,0.552040346524417
206,54.86000061035156,112.14496612548828,2.0442027866898638,0.7827989145116829
207,52.720001220703125,109.25340270996094,2.072333083844034,-0.8125545938630312
208,53.5,110.88301086425781,2.0725796423225757,-0.806746523099652
209,52.54999923706055,110.50542449951172,2.102862532899496,-2.4210179698892818
210,53.029998779296875,112.1350326538086,2.1145584619094233,-3.0442155242844153
211,53.70000076293945,111.27054595947266,2.072077176510302,-0.7749418687953282
212,56.04999923706055,115.00672149658203,2.0518594658702334,0.4161026557842815
213,56.2400016784668,115.64266204833984,2.0562350390650357,0.1785384652778914
214,55.869998931884766,118.41499328613281,2.119473698764542,-3.3695741085097
215,55.45000076293945,117.36170959472656,2.1165321547329246,-3.1968966926772895
216,52.209999084472656,113.97331237792969,2.182978631995907,-6.601781023017698
217,54.040000915527344,118.4547348022461,2.191982472158146,-7.246255536858318
218,54.099998474121094,116.91455841064453,2.161082471500826,-5.580282819169331
219,54.86000061035156,116.58665466308594,2.1251668495440583,-3.6588896230859733
220,53.45000076293945,111.78724670410156,2.091435829905756,-1.8158153007630817
221,53.47999954223633,103.22186279296875,1.930102162986152,6.812466773413443
222,56.15999984741211,106.0140609741211,1.887714766064165,9.639400440392787
223,56.560001373291016,109.39251708984375,1.934096789847348,7.099623823708479
224,57.4900016784668,111.82699584960938,1.945155550264922,6.615068100702611
225,55.970001220703125,109.73036193847656,1.9605209852646501,5.524731113026372
226,60.27000045776367,119.9154281616211,1.98963708728783,4.355433512461938
227,62.52000045776367,120.66067504882812,1.9299532016213317,8.327740811304547
228,61.779998779296875,120.03466796875,1.9429373638798917,7.402193217633875
229,63.099998474121094,125.22158813476562,1.9844943131991069,4.982904200908133
230,58.869998931884766,119.9651107788086,2.037797060564136,1.3703806468807
231,58.7400016784668,122.08161163330078,2.0783385792454627,-1.0186842462945593
232,58.58000183105469,123.06533813476562,2.1008080281336845,-2.3378809477266502
233,57.15999984741211,119.43846130371094,2.0895462145302726,-1.688309139841654
234,58.619998931884766,122.86660766601562,2.095984474663401,-2.0552889276651785
235,58.93000030517578,124.35710906982422,2.110251288407036,-2.8958133198070373
236,58.40999984741211,122.6678695678711,2.100117614934491,-2.296853967307574
237,55.75,118.78264617919922,2.1306304247389996,-3.988827651991433
238,55.119998931884766,117.62999725341797,2.134071109086572,-4.157096137811412
239,57.650001525878906,126.48999786376953,2.1941022465886415,-7.7124637134902985
240,55.4900016784668,126.80999755859375,2.285276513296684,-12.561315106992556
241,54.68000030517578,125.66000366210938,2.298098079019486,-13.10964359685261
242,54.040000915527344,123.30000305175781,2.281643245056459,-12.091523786370036
243,53.68000030517578,119.77999877929688,2.231371052502542,-9.326329463395513
244,53.81999969482422,118.20999908447266,2.1963953874908833,-7.462794343380016
245,55.20000076293945,121.75,2.2056159115443585,-8.109359785289573
246,54.869998931884766,119.05000305175781,2.169673872229261,-6.101274623490103
247,55.349998474121094,121.20999908447266,2.1898826093219212,-7.2548600563032055
248,55.2400016784668,123.48999786376953,2.2355176341695766,-9.765488099507184
249,54.59000015258789,121.70999908447266,2.229529194802592,-9.348341506587506
250,52.040000915527344,116.63999938964844,2.2413527543741103,-9.62490162297144
251,52.06999969482422,114.52999877929688,2.1995390714527163,-7.452002849576165
